time_s,phase,leg,x_setpoint_mm,y_setpoint_mm,z_setpoint_mm,x_actual_mm,y_actual_mm,z_actual_mm,theta1_setpoint_deg,theta1_actual_deg,theta2_setpoint_deg,theta2_actual_deg
8.7625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.085,-176.992,-218.727,38.923,39.046,-57.653,-57.954
8.7625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.173,177.009,-219.648,38.412,38.428,-56.849,-56.902
8.7833,POST_MARCH,FR,179.375,-177.0,-220.0,179.734,-177.011,-219.84,38.38,38.331,-56.798,-56.873
8.7833,POST_MARCH,FL,179.375,177.0,-220.0,179.372,176.988,-219.22,38.541,38.606,-57.052,-57.152
8.7833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.402,-177.011,-219.557,38.569,38.65,-57.096,-57.203
8.7833,POST_MARCH,RL,-179.375,177.0,-220.0,-178.987,176.989,-219.733,38.436,38.396,-56.887,-56.99
8.8042,POST_MARCH,FR,179.375,-177.0,-220.0,179.442,-176.997,-219.862,38.373,38.378,-56.788,-56.824
8.8042,POST_MARCH,FL,179.375,177.0,-220.0,179.413,177.003,-219.827,38.393,38.407,-56.819,-56.862
8.8042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.422,-176.997,-219.69,38.417,38.447,-56.857,-56.904
8.8042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.288,177.003,-219.777,38.416,38.428,-56.856,-56.914
8.8208,POST_MARCH,FR,179.375,-177.0,-220.0,179.489,-177.0,-219.889,38.366,38.352,-56.781,-56.802
8.8208,POST_MARCH,FL,179.375,177.0,-220.0,179.475,177.0,-219.909,38.355,38.345,-56.774,-56.785
8.8208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.321,-177.0,-219.853,38.38,38.389,-56.798,-56.836
8.8208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.263,177.0,-219.833,38.389,38.389,-56.812,-56.861
8.8417,POST_MARCH,FR,179.375,-177.0,-220.0,179.536,-177.0,-219.895,38.36,38.338,-56.778,-56.8
8.8417,POST_MARCH,FL,179.375,177.0,-220.0,179.519,177.0,-219.906,38.352,38.335,-56.772,-56.788
8.8417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.274,-177.0,-219.872,38.369,38.367,-56.782,-56.821
8.8417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.216,177.0,-219.856,38.376,38.364,-56.792,-56.841
8.8625,POST_MARCH,FR,179.375,-177.0,-220.0,179.512,-177.0,-219.897,38.359,38.342,-56.778,-56.796
8.8625,POST_MARCH,FL,179.375,177.0,-220.0,179.495,177.0,-219.903,38.355,38.342,-56.775,-56.789
8.8625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.297,-177.0,-219.878,38.369,38.367,-56.781,-56.812
8.8625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.239,177.0,-219.866,38.37,38.361,-56.783,-56.827
8.8833,POST_MARCH,FR,179.375,-177.0,-206.224,179.511,-177.0,-219.897,40.136,38.342,-59.77,-56.796
8.8833,POST_MARCH,FL,179.375,177.0,-220.0,179.493,177.0,-219.902,38.357,38.343,-56.775,-56.79
8.8833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.298,-177.0,-219.878,38.369,38.367,-56.781,-56.811
8.8833,POST_MARCH,RL,-179.375,177.0,-206.224,-179.241,177.0,-219.873,40.148,38.358,-59.79,-56.82
8.9042,POST_MARCH,FR,179.375,-177.0,-197.041,179.795,-176.997,-214.717,44.478,42.153,-66.72,-62.937
8.9042,POST_MARCH,FL,179.375,177.0,-220.0,179.6,177.002,-219.859,38.373,38.349,-56.787,-56.843
8.9042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.189,-176.998,-219.851,38.378,38.362,-56.795,-56.848
8.9042,POST_MARCH,RL,-179.375,177.0,-197.041,-178.959,177.003,-214.782,44.486,42.164,-66.732,-62.952
8.9208,POST_MARCH,FR,179.375,-177.0,-192.449,179.957,-176.996,-207.182,48.564,46.578,-73.016,-69.916
8.9208,POST_MARCH,FL,179.375,177.0,-220.0,179.686,177.002,-219.831,38.385,38.348,-56.807,-56.877
8.9208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.105,-176.998,-219.8,38.401,38.375,-56.832,-56.904
8.9208,POST_MARCH,RL,-179.375,177.0,-192.449,-178.797,177.003,-207.244,48.569,46.586,-73.023,-69.926
8.9417,POST_MARCH,FR,179.375,-177.0,-192.449,179.839,-176.997,-197.75,51.89,51.195,-77.855,-76.874
8.9417,POST_MARCH,FL,179.375,177.0,-220.0,179.695,177.001,-219.81,38.395,38.358,-56.822,-56.899
8.9417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.099,-176.999,-219.749,38.425,38.405,-56.87,-56.955
8.9417,POST_MARCH,RL,-179.375,177.0,-192.449,-178.914,177.002,-197.785,51.893,51.199,-77.858,-76.88
8.9625,POST_MARCH,FR,179.375,-177.0,-197.041,179.465,-176.998,-193.525,52.338,52.917,-78.32,-79.309
8.9625,POST_MARCH,FL,179.375,177.0,-220.0,179.666,177.001,-219.807,38.397,38.365,-56.825,-56.898
8.9625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.13,-176.999,-219.735,38.433,38.42,-56.882,-56.966
8.9625,POST_MARCH,RL,-179.375,177.0,-197.041,-179.288,177.002,-193.549,52.34,52.92,-78.322,-79.313
8.9833,POST_MARCH,FR,179.375,-177.0,-206.224,179.149,-176.998,-194.975,50.17,51.851,-74.918,-77.603
8.9833,POST_MARCH,FL,179.375,177.0,-220.0,179.654,177.001,-219.812,38.395,38.365,-56.822,-56.893
8.9833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.143,-176.999,-219.739,38.431,38.42,-56.879,-56.961
8.9833,POST_MARCH,RL,-179.375,177.0,-206.224,-179.604,177.002,-195.001,50.172,51.854,-74.921,-77.606
9.0042,POST_MARCH,FR,179.375,-177.0,-220.0,178.917,-176.999,-201.153,45.727,48.388,-68.056,-72.285
9.0042,POST_MARCH,FL,179.375,177.0,-220.0,179.664,177.001,-219.812,38.394,38.363,-56.821,-56.894
9.0042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.133,-177.0,-219.739,38.431,38.418,-56.879,-56.962
9.0042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.836,177.001,-201.176,45.729,48.391,-68.058,-72.288
9.0208,POST_MARCH,FR,179.375,-177.0,-220.0,178.77,-177.0,-209.066,42.338,43.683,-62.948,-64.939
9.0208,POST_MARCH,FL,179.375,177.0,-220.0,179.684,177.0,-219.807,38.397,38.363,-56.825,-56.901
9.0208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.113,-177.0,-219.732,38.434,38.418,-56.884,-56.971
9.0208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.984,177.0,-209.077,42.34,43.686,-62.951,-64.943
9.0417,POST_MARCH,FR,179.375,-177.0,-220.0,179.173,-176.999,-216.105,39.816,40.256,-59.051,-59.736
9.0417,POST_MARCH,FL,179.375,177.0,-220.0,179.621,177.001,-219.807,38.397,38.375,-56.826,-56.895
9.0417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.175,-176.999,-219.741,38.431,38.425,-56.878,-56.956
9.0417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.581,177.001,-216.13,39.818,40.259,-59.055,-59.741
9.0625,POST_MARCH,FR,179.375,-177.0,-220.0,179.331,-176.998,-218.515,38.89,39.053,-57.602,-57.857
9.0625,POST_MARCH,FL,179.375,177.0,-220.0,179.596,177.002,-219.822,38.391,38.371,-56.815,-56.878
9.0625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.198,-176.998,-219.769,38.418,38.413,-56.858,-56.927
9.0625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.422,177.002,-218.588,38.893,39.057,-57.606,-57.862
9.0833,POST_MARCH,FR,179.375,-177.0,-220.0,179.493,-177.007,-219.555,38.529,38.566,-57.033,-57.144
9.0833,POST_MARCH,FL,179.375,177.0,-220.0,179.467,176.993,-219.852,38.378,38.381,-56.796,-56.837
9.0833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.299,-177.007,-219.828,38.39,38.399,-56.815,-56.859
9.0833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.386,176.993,-219.294,38.546,38.612,-57.059,-57.162
9.1042,POST_MARCH,FR,179.375,-177.0,-220.0,179.175,-177.006,-219.994,38.36,38.389,-56.744,-56.731
9.1042,POST_MARCH,FL,179.375,177.0,-220.0,179.663,176.994,-219.795,38.404,38.378,-56.837,-56.912
9.1042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.098,-177.006,-219.807,38.397,38.372,-56.826,-56.897
9.1042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.334,176.994,-219.646,38.408,38.437,-56.843,-56.885
9.1208,POST_MARCH,FR,179.375,-177.0,-220.0,179.356,-176.999,-219.963,38.334,38.335,-56.719,-56.719
9.1208,POST_MARCH,FL,179.375,177.0,-220.0,179.448,177.0,-219.869,38.373,38.376,-56.787,-56.825
9.1208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.202,-177.0,-219.83,38.386,38.375,-56.808,-56.863
9.1208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.195,177.0,-219.829,38.392,38.381,-56.817,-56.875
9.1417,POST_MARCH,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.98,38.317,38.317,-56.703,-56.703
9.1417,POST_MARCH,FL,179.375,177.0,-220.0,179.481,177.0,-219.914,38.347,38.338,-56.767,-56.777
9.1417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.173,-177.0,-219.838,38.383,38.366,-56.804,-56.861
9.1417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.17,177.0,-219.822,38.394,38.378,-56.82,-56.883
9.1625,POST_MARCH,FR,179.375,-177.0,-220.0,179.377,-177.0,-219.994,38.31,38.31,-56.689,-56.689
9.1625,POST_MARCH,FL,179.375,177.0,-220.0,179.474,177.0,-219.944,38.326,38.321,-56.742,-56.747
9.1625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.18,-177.0,-219.844,38.38,38.363,-56.799,-56.854
9.1625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.182,177.0,-219.816,38.396,38.383,-56.823,-56.885
9.1833,POST_MARCH,FR,179.375,-177.0,-220.0,179.381,-177.0,-220.006,38.302,38.302,-56.677,-56.677
9.1833,POST_MARCH,FL,179.375,177.0,-206.224,179.479,177.0,-219.972,40.098,38.302,-59.711,-56.719
9.1833,POST_MARCH,RR,-179.375,-177.0,-206.224,-179.176,-177.0,-219.846,40.16,38.361,-59.809,-56.852
9.1833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.181,177.0,-219.816,38.395,38.381,-56.822,-56.883
9.2042,POST_MARCH,FR,179.375,-177.0,-220.0,179.487,-177.003,-219.979,38.302,38.298,-56.71,-56.713
9.2042,POST_MARCH,FL,179.375,177.0,-197.041,179.806,176.997,-214.771,44.456,42.123,-66.685,-62.893
9.2042,POST_MARCH,RR,-179.375,-177.0,-197.041,-178.963,-177.003,-214.765,44.492,42.174,-66.742,-62.963
9.2042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.074,176.998,-219.788,38.406,38.377,-56.84,-56.918
9.2208,POST_MARCH,FR,179.375,-177.0,-220.0,179.615,-177.003,-219.938,38.327,38.297,-56.743,-56.766
9.2208,POST_MARCH,FL,179.375,177.0,-192.449,179.972,176.995,-207.204,48.554,46.564,-73.001,-69.895
9.2208,POST_MARCH,RR,-179.375,-177.0,-192.449,-178.79,-177.004,-207.237,48.571,46.588,-73.026,-69.928
9.2208,POST_MARCH,RL,-179.375,177.0,-220.0,-178.947,176.998,-219.723,38.436,38.39,-56.887,-56.994
9.2417,POST_MARCH,FR,179.375,-177.0,-220.0,179.625,-177.001,-219.882,38.366,38.328,-56.781,-56.821
9.2417,POST_MARCH,FL,179.375,177.0,-192.449,179.836,176.998,-197.761,51.887,51.191,-77.851,-76.869
9.2417,POST_MARCH,RR,-179.375,-177.0,-192.449,-178.921,-177.002,-197.777,51.892,51.198,-77.857,-76.877
9.2417,POST_MARCH,RL,-179.375,177.0,-220.0,-178.935,176.999,-219.651,38.471,38.431,-56.941,-57.065
9.2625,POST_MARCH,FR,179.375,-177.0,-220.0,179.541,-177.001,-219.871,38.369,38.352,-56.781,-56.824
9.2625,POST_MARCH,FL,179.375,177.0,-197.041,179.458,176.999,-193.537,52.337,52.916,-78.319,-79.308
9.2625,POST_MARCH,RR,-179.375,-177.0,-197.041,-179.299,-177.001,-193.548,52.338,52.918,-78.32,-79.309
9.2625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.015,177.0,-219.64,38.477,38.455,-56.952,-57.07
9.2833,POST_MARCH,FR,179.375,-177.0,-220.0,179.521,-177.001,-219.878,38.368,38.352,-56.781,-56.816
9.2833,POST_MARCH,FL,179.375,177.0,-206.224,179.154,176.998,-194.976,50.171,51.851,-74.919,-77.604
9.2833,POST_MARCH,RR,-179.375,-177.0,-206.224,-179.602,-177.001,-195.004,50.17,51.852,-74.919,-77.603
9.2833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.031,176.999,-219.655,38.47,38.449,-56.941,-57.053
9.3042,POST_MARCH,FR,179.375,-177.0,-220.0,179.545,-177.001,-219.873,38.369,38.35,-56.781,-56.823
9.3042,POST_MARCH,FL,179.375,177.0,-220.0,178.921,176.998,-201.154,45.727,48.389,-68.056,-72.286
9.3042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.836,-177.001,-201.178,45.727,48.389,-68.056,-72.285
9.3042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.003,177.0,-219.656,38.469,38.442,-56.939,-57.055
9.3208,POST_MARCH,FR,179.375,-177.0,-220.0,179.564,-177.001,-219.87,38.369,38.348,-56.781,-56.827
9.3208,POST_MARCH,FL,179.375,177.0,-220.0,178.77,176.999,-209.069,42.339,43.683,-62.948,-64.94
9.3208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.986,-177.0,-209.078,42.338,43.684,-62.948,-64.939
9.3208,POST_MARCH,RL,-179.375,177.0,-220.0,-178.981,177.0,-219.646,38.474,38.444,-56.947,-57.067
9.3417,POST_MARCH,FR,179.375,-177.0,-220.0,179.495,-177.001,-219.877,38.369,38.357,-56.781,-56.814
9.3417,POST_MARCH,FL,179.375,177.0,-220.0,179.173,176.999,-216.109,39.817,40.256,-59.052,-59.737
9.3417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.584,-177.001,-216.13,39.817,40.258,-59.052,-59.736
9.3417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.048,177.0,-219.654,38.471,38.452,-56.942,-57.053
9.3625,POST_MARCH,FR,179.375,-177.0,-220.0,179.471,-177.002,-219.883,38.368,38.359,-56.781,-56.807
9.3625,POST_MARCH,FL,179.375,177.0,-220.0,179.333,176.998,-218.516,38.891,39.054,-57.603,-57.858
9.3625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.424,-177.002,-218.587,38.891,39.055,-57.603,-57.857
9.3625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.069,176.998,-219.682,38.458,38.44,-56.921,-57.024
9.3833,POST_MARCH,FR,179.375,-177.0,-220.0,179.41,-176.992,-219.89,38.368,38.368,-56.781,-56.793
9.3833,POST_MARCH,FL,179.375,177.0,-220.0,179.269,177.008,-219.557,38.53,38.599,-57.034,-57.125
9.3833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.404,-176.994,-219.296,38.543,38.609,-57.056,-57.158
9.3833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.197,177.006,-219.74,38.43,38.43,-56.878,-56.953
9.4042,POST_MARCH,FR,179.375,-177.0,-220.0,179.554,-176.995,-219.841,38.384,38.373,-56.805,-56.859
9.4042,POST_MARCH,FL,179.375,177.0,-220.0,179.426,177.005,-219.939,38.369,38.383,-56.781,-56.799
9.4042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.349,-176.995,-219.663,38.405,38.435,-56.838,-56.879
9.4042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.054,177.005,-219.732,38.434,38.409,-56.883,-56.975
9.4208,POST_MARCH,FR,179.375,-177.0,-220.0,179.501,-177.0,-219.889,38.364,38.348,-56.781,-56.801
9.4208,POST_MARCH,FL,179.375,177.0,-220.0,179.443,177.0,-219.917,38.348,38.344,-56.767,-56.771
9.4208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.236,-177.0,-219.833,38.391,38.387,-56.815,-56.868
9.4208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.145,177.0,-219.766,38.418,38.404,-56.858,-56.934
9.4417,POST_MARCH,FR,179.375,-177.0,-220.0,179.504,-177.0,-219.914,38.347,38.333,-56.766,-56.779
9.4417,POST_MARCH,FL,179.375,177.0,-220.0,179.445,177.0,-219.932,38.335,38.334,-56.755,-56.756
9.4417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.235,-177.0,-219.835,38.388,38.383,-56.812,-56.864
9.4417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.142,177.0,-219.797,38.403,38.384,-56.834,-56.904
9.4625,POST_MARCH,FR,179.375,-177.0,-220.0,179.488,-177.0,-219.933,38.334,38.325,-56.751,-56.759
9.4625,POST_MARCH,FL,179.375,177.0,-220.0,179.429,177.0,-219.946,38.33,38.329,-56.74,-56.741
9.4625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.252,-177.0,-219.842,38.384,38.381,-56.805,-56.853
9.4625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.157,177.0,-219.823,38.39,38.371,-56.815,-56.877
9.4833,POST_MARCH,FR,179.375,-177.0,-206.224,179.497,-177.0,-219.952,40.108,38.311,-59.727,-56.741
9.4833,POST_MARCH,FL,179.375,177.0,-220.0,179.438,177.0,-219.956,38.322,38.321,-56.731,-56.732
9.4833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.244,-177.0,-219.846,38.381,38.376,-56.801,-56.849
9.4833,POST_MARCH,RL,-179.375,177.0,-206.224,-179.148,177.0,-219.833,40.166,38.363,-59.819,-56.867
9.5042,POST_MARCH,FR,179.375,-177.0,-197.041,179.806,-176.997,-214.751,44.462,42.132,-66.695,-62.905
9.5042,POST_MARCH,FL,179.375,177.0,-220.0,179.572,177.003,-219.917,38.343,38.319,-56.763,-56.783
9.5042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.105,-176.998,-219.814,38.394,38.367,-56.821,-56.891
9.5042,POST_MARCH,RL,-179.375,177.0,-197.041,-178.96,177.003,-214.759,44.494,42.177,-66.745,-62.967
9.5208,POST_MARCH,FR,179.375,-177.0,-192.449,179.955,-176.997,-207.202,48.558,46.569,-73.006,-69.902
9.5208,POST_MARCH,FL,179.375,177.0,-220.0,179.663,177.002,-219.861,38.371,38.334,-56.784,-56.846
9.5208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.011,-176.999,-219.748,38.424,38.387,-56.869,-56.963
9.5208,POST_MARCH,RL,-179.375,177.0,-192.449,-178.803,177.002,-207.229,48.571,46.588,-73.026,-69.929
9.5417,POST_MARCH,FR,179.375,-177.0,-192.449,179.833,-176.998,-197.762,51.889,51.194,-77.853,-76.872
9.5417,POST_MARCH,FL,179.375,177.0,-220.0,179.63,177.001,-219.841,38.381,38.352,-56.8,-56.863
9.5417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.042,-177.0,-219.697,38.45,38.425,-56.909,-57.011
9.5417,POST_MARCH,RL,-179.375,177.0,-192.449,-178.919,177.001,-197.784,51.891,51.197,-77.856,-76.876
9.5625,POST_MARCH,FR,179.375,-177.0,-197.041,179.467,-176.998,-193.525,52.339,52.918,-78.321,-79.311
9.5625,POST_MARCH,FL,179.375,177.0,-220.0,179.595,177.001,-219.848,38.378,38.355,-56.795,-56.853
9.5625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.075,-177.0,-219.689,38.454,38.436,-56.916,-57.016
9.5625,POST_MARCH,RL,-179.375,177.0,-197.041,-179.285,177.001,-193.556,52.337,52.916,-78.319,-79.308
9.5833,POST_MARCH,FR,179.375,-177.0,-206.224,179.151,-176.998,-194.973,50.171,51.853,-74.92,-77.606
9.5833,POST_MARCH,FL,179.375,177.0,-220.0,179.593,177.001,-219.855,38.374,38.351,-56.79,-56.845
9.5833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.073,-177.0,-219.692,38.453,38.434,-56.913,-57.013
9.5833,POST_MARCH,RL,-179.375,177.0,-206.224,-179.601,177.001,-195.006,50.169,51.85,-74.917,-77.601
9.6042,POST_MARCH,FR,179.375,-177.0,-220.0,178.916,-176.999,-201.153,45.728,48.39,-68.058,-72.288
9.6042,POST_MARCH,FL,179.375,177.0,-220.0,179.601,177.0,-219.856,38.374,38.349,-56.788,-56.844
9.6042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.061,-177.0,-219.689,38.454,38.434,-56.915,-57.017
9.6042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.836,177.0,-201.18,45.726,48.387,-68.054,-72.283
9.6208,POST_MARCH,FR,179.375,-177.0,-220.0,178.769,-177.0,-209.065,42.34,43.685,-62.95,-64.942
9.6208,POST_MARCH,FL,179.375,177.0,-220.0,179.616,177.0,-219.853,38.375,38.348,-56.791,-56.849
9.6208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.042,-177.0,-219.681,38.458,38.435,-56.922,-57.027
9.6208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.983,177.0,-209.082,42.337,43.682,-62.946,-64.936
9.6417,POST_MARCH,FR,179.375,-177.0,-220.0,179.173,-176.999,-216.104,39.818,40.258,-59.054,-59.74
9.6417,POST_MARCH,FL,179.375,177.0,-220.0,179.55,177.0,-219.855,38.375,38.359,-56.79,-56.841
9.6417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.103,-177.0,-219.689,38.455,38.442,-56.916,-57.014
9.6417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.58,177.0,-216.134,39.815,40.255,-59.05,-59.733
9.6625,POST_MARCH,FR,179.375,-177.0,-220.0,179.331,-176.998,-218.515,38.892,39.055,-57.605,-57.86
9.6625,POST_MARCH,FL,179.375,177.0,-220.0,179.525,177.002,-219.871,38.369,38.355,-56.781,-56.824
9.6625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.123,-176.999,-219.716,38.442,38.43,-56.897,-56.986
9.6625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.421,177.001,-218.593,38.889,39.052,-57.6,-57.854
9.6833,POST_MARCH,FR,179.375,-177.0,-220.0,179.408,-177.007,-219.554,38.526,38.575,-57.028,-57.13
9.6833,POST_MARCH,FL,179.375,177.0,-220.0,179.455,176.993,-219.869,38.37,38.373,-56.783,-56.819
9.6833,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.241,-177.006,-219.782,38.412,38.415,-56.848,-56.909
9.6833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.386,176.994,-219.3,38.543,38.608,-57.055,-57.156
9.7042,POST_MARCH,FR,179.375,-177.0,-220.0,179.419,-177.031,-219.782,38.389,38.414,-56.813,-56.846
9.7042,POST_MARCH,FL,179.375,177.0,-220.0,179.667,176.969,-219.859,38.371,38.359,-56.784,-56.831
9.7042,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.055,-176.999,-219.777,38.413,38.397,-56.85,-56.925
9.7042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.289,177.001,-219.795,38.411,38.424,-56.848,-56.903
9.7208,POST_MARCH,FR,179.375,-177.0,-220.0,179.361,-177.001,-219.908,38.367,38.367,-56.774,-56.774
9.7208,POST_MARCH,FL,179.375,177.0,-220.0,179.534,176.999,-219.902,38.358,38.338,-56.777,-56.799
9.7208,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.077,-177.0,-219.756,38.421,38.395,-56.863,-56.949
9.7208,POST_MARCH,RL,-179.375,177.0,-220.0,-179.242,177.0,-219.832,38.389,38.385,-56.813,-56.864
9.7417,POST_MARCH,FR,179.375,-177.0,-220.0,179.318,-177.001,-219.929,38.362,38.363,-56.75,-56.75
9.7417,POST_MARCH,FL,179.375,177.0,-220.0,179.49,176.999,-219.927,38.337,38.328,-56.757,-56.765
9.7417,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.118,-177.001,-219.79,38.405,38.383,-56.839,-56.912
9.7417,POST_MARCH,RL,-179.375,177.0,-220.0,-179.288,176.999,-219.846,38.383,38.386,-56.802,-56.846
9.7625,POST_MARCH,FR,179.375,-177.0,-220.0,179.321,-177.0,-219.938,38.355,38.357,-56.741,-56.74
9.7625,POST_MARCH,FL,179.375,177.0,-220.0,179.492,177.0,-219.951,38.321,38.313,-56.735,-56.741
9.7625,POST_MARCH,RR,-179.375,-177.0,-220.0,-179.113,-177.001,-219.81,38.396,38.371,-56.824,-56.894
9.7625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.286,176.999,-219.861,38.374,38.375,-56.79,-56.83
9.7833,POST_MARCH,FR,179.375,-177.0,-220.0,179.336,-177.001,-219.947,38.347,38.348,-56.733,-56.733
9.7833,POST_MARCH,FL,179.375,177.0,-206.224,179.507,177.0,-219.974,40.097,38.296,-59.709,-56.72
9.7833,POST_MARCH,RR,-179.375,-177.0,-206.224,-179.098,-177.001,-219.812,40.176,38.366,-59.835,-56.893
9.7833,POST_MARCH,RL,-179.375,177.0,-220.0,-179.272,176.999,-219.865,38.372,38.37,-56.786,-56.827
9.8042,POST_MARCH,FR,179.375,-177.0,-220.0,179.499,-177.003,-219.911,38.352,38.339,-56.772,-56.784
9.8042,POST_MARCH,FL,179.375,177.0,-197.041,179.817,176.996,-214.763,44.455,42.123,-66.684,-62.891
9.8042,POST_MARCH,RR,-179.375,-177.0,-197.041,-178.957,-177.004,-214.748,44.502,42.188,-66.756,-62.981
9.8042,POST_MARCH,RL,-179.375,177.0,-220.0,-179.108,176.997,-219.831,38.386,38.358,-56.808,-56.873
9.8208,POST_MARCH,FR,179.375,-177.0,-220.0,179.633,-177.003,-219.864,38.37,38.339,-56.783,-56.841
9.8208,POST_MARCH,FL,179.375,177.0,-192.449,179.965,176.995,-207.209,48.553,46.563,-73.0,-69.893
9.8208,POST_MARCH,RR,-179.375,-177.0,-192.449,-178.799,-177.004,-207.22,48.576,46.596,-73.034,-69.939
9.8208,POST_MARCH,RL,-179.375,177.0,-220.0,-178.974,176.998,-219.753,38.422,38.377,-56.864,-56.962
9.8417,POST_MARCH,FR,179.375,-177.0,-220.0,179.612,-177.002,-219.852,38.375,38.349,-56.791,-56.849
9.8417,POST_MARCH,FL,179.375,177.0,-192.449,179.833,176.997,-197.771,51.886,51.189,-77.849,-76.867
9.8417,POST_MARCH,RR,-179.375,-177.0,-192.449,-178.924,-177.002,-197.774,51.894,51.202,-77.86,-76.882
9.8417,POST_MARCH,RL,-179.375,177.0,-220.0,-178.997,176.999,-219.683,38.456,38.425,-56.919,-57.029
9.8625,POST_MARCH,FR,179.375,-177.0,-220.0,179.563,-177.001,-219.865,38.37,38.351,-56.783,-56.833
9.8625,POST_MARCH,FL,179.375,177.0,-197.041,179.466,176.998,-193.533,52.337,52.915,-78.319,-79.307
9.8625,POST_MARCH,RR,-179.375,-177.0,-197.041,-179.291,-177.002,-193.549,52.339,52.92,-78.322,-79.312
9.8625,POST_MARCH,RL,-179.375,177.0,-220.0,-179.046,176.999,-219.671,38.463,38.442,-56.929,-57.037
9.8833,POST_MARCH,FR,179.375,-177.0,-220.0,179.559,-177.001,-219.872,38.369,38.348,-56.781,-56.825
9.8833,POST_MARCH,FL,179.375,177.0,-206.224,179.153,176.998,-194.976,50.17,51.851,-74.918,-77.603
